Strain	YAL001C	YAL002W	YAL003W	YAL005C	YBR001C	YBR002C	YBR003W	YBR004C	YGR001C	YGR002C	YGR003W	YGR004W	YLR001C	YLR002C	YLR003C	YLR004C	YPR001W	YPR002W	YPR003C	YPR004C
BSS	-0.606036450750844	0.540647492610069	-0.136793402500046	2.19555850201637	0.929370529081036	-1.20735960857556	1.67205437282744	-1.25672838638574	-0.90821980511059	0.421236634030344	-0.697520398122158	-0.589455797849779	0.751615768740422	-1.79669793543813	-2.38544328759926	-0.887467773206314	-0.327009535450762	-0.0949064674731112	0.556768557060086	0.245121470401313
BTL	0.739408752763368	1.24661052356711	-0.331889979056195	1.37775056551561	1.4943456748627	-0.662568121997894	1.46668426941392	-1.00309766947139	-1.58504865992564	0.853704414667964	-0.795257365951611	-0.356413849225995	0.801615389700607	-1.24661052356711	-1.0341620836448	-0.751615768740422	1.1339861234044	-0.567596626856915	-0.514085442961773	-0.0902639649211258
BTR	-0.936513704648091	-0.498321776527057	-1.10799175722483	-0.745498374715922	-0.8208873000614	1.12523679619429	0.662568121997894	-0.715318642694748	-0.611600340136845	0.25466000710129	1.22674881973321	0.331889979056195	1.01850701714109	0.833906286632222	0.141461005866331	-0.108846662300353	-0.0161799571298331	-0.25943792390388	-0.0300517034871832	0.519368320036788
BTT	-1.82041880210101	-0.288234347722842	0.307564133079395	0.7577614203553	-1.16077020710291	-0.401114754287042	0.341674763414337	0.8208873000614	-0.691636690647132	-2.47375281825758	-0.958236029694311	-2.19555850201637	-0.122808042374242	-0.524665732044466	-0.336778340733777	-1.1339861234044	-1.60149673184337	-2.74813429738551	-1.82041880210101	-1.55338179208514
BVA	-0.178921834578924	-0.0161799571298331	0.600491259466874	0.721301822577588	-1.56901855929446	-1.07445518941556	-0.155482744872917	-0.118151723225211	-0.980420193313882	-0.0208033948510321	-0.0670785962343327	-1.6357578726613	0.302721185351759	-0.668336441580649	-0.351492370953221	-0.840469030493827	-0.472319239554667	-1.24661052356711	0.160163322877606	-1.16988555851303
CAE	-1.4943456748627	-1.34277351932277	-0.0485568277783674	0.567596626856915	0.436440322051027	0.853704414667964	0.727310936136474	-0.503562392301424	0.0393025832515718	-0.297885327338811	-0.980420193313882	-1.73101777729438	0.573035640562782	-1.14282313042287	-1.42718363271383	0.573035640562782	-0.0069340203633795	0.249887896770684	0.264221770667519	-0.901259356808879
CAS	-0.25466000710129	0.396109874324842	-1.06625794667936	-0.795257365951611	-0.827379263767075	-0.751615768740422	0.589455797849779	1.56901855929446	0.346579391510708	0.406129701979744	1.4532646086429	0.63404896027201	0.709360961240266	-0.0115568652502283	-0.293056425551105	0.221370375488073	0.703428352120604	-0.808005984731101	-0.97297227527109	1.73101777729438
CBD	0.249887896770684	1.5232002183973	-0.950945409769138	0.887467773206314	0.87384296154877	-0.703428352120604	2.19555850201637	0.508816874637437	-0.915224535322045	1.4532646086429	0.462007961827509	-0.211905540005459	1.41449945736515	-1.11657276919127	-1.27735956224483	0.0485568277783676	0.679940422437343	0.0393025832515718	0.0485568277783676	1.65363382162772
CBM	-0.600491259466874	-0.3911148968825	-0.411154884626514	0.987922897784903	-0.127467025700253	-0.331889979056195	0.594964471653896	-0.14613169322905	-0.297885327338811	-1.26697656409516	-0.150805570696377	1.2366186928866	0.715318642694747	-0.421236634030344	-0.965577942104941	0.293056425551106	0.25466000710129	0.264221770667519	-0.160163322877606	0.48268098264514
CCE	-0.193031790572725	-0.524665732044466	-0.788931328714111	0.8208873000614	-0.25943792390388	-1.14282313042287	0.965577942104941	0.656821764653751	-0.7577614203553	-0.0670785962343327	-0.801615389700607	-0.0578152327211749	0.929370529081036	-0.406129701979744	-0.535305083204834	-0.662568121997894	0.322136868433913	0.462007961827509	-0.573035640562782	-0.293056425551105
CCG	-0.273807753077785	-1.25672838638574	0.668336441580649	-0.155482744872917	-1.14282313042287	-0.288234347722842	0.540647492610069	-1.22674881973321	-0.406129701979744	-0.317271837935359	-1.18841397060267	-0.371230775958935	-0.11349796436547	-0.546005377638976	-0.639710950695256	-0.958236029694311	0.197743523287746	-0.0023113236574057	-0.90821980511059	-0.197743523287746
CCN	0.273807753077785	0.44153054504322	0.150805570696377	0.628407223748622	-0.651097014623364	0.467157391991122	0.833906286632222	0.0902639649211258	-0.0902639649211258	1.06625794667936	-0.703428352120604	1.10799175722483	0.44153054504322	-0.745498374715922	-0.477493702756547	-1.21699702417525	-1.2366186928866	0.376187756786096	0.801615389700607	-1.18841397060267
CCP	-1.95779925340944	-0.980420193313882	-0.622785418435346	2.74813429738551	-0.639710950695256	-3.04780302359594	-0.529977908672818	1.33147229234053	-1.71069771654512	-1.92730276908461	-1.99023333826352	-0.950945409769138	-0.709360961240266	-0.782636707108169	-0.0346767724179257	-1.14282313042287	-1.20735960857556	-0.894342301031848	-0.230855084109714	-1.05007479676995
CCQ	0.10419771391158	0.0300517034871831	-0.216635531873004	1.12523679619429	-0.273807753077785	-1.46668426941392	0.293056425551106	0.0069340203633795	-0.995481629333983	-1.28788212515846	-0.617183227565993	-0.0254272773144222	0.336778340733777	-0.467157391991122	-1.37775056551561	-0.0485568277783674	0.230855084109714	-0.0717123876811314	-0.386129658715449	-0.622785418435346
CDB	-1.28788212515846	-1.16077020710291	0.776372943684694	-0.150805570696377	-1.89850002602006	0.493094811141767	-1.60149673184337	1.22674881973321	0.90821980511059	-0.431361382399837	0.0995510164407732	0.451745574395298	-1.22674881973321	1.05813173174183	1.05007479676995	-0.943704988413798	-2.19555850201637	-0.235605184246378	-0.915224535322045	-0.10419771391158
CDD	-0.751615768740422	-1.44010167491054	0.207180284342776	-1.21699702417525	-0.867091064342285	0.25943792390388	-0.202459650111843	0.853704414667964	1.0341620836448	0.487881283147801	1.32033860534373	0.341674763414337	-1.21699702417525	1.5232002183973	1.58504865992564	-1.05007479676995	-0.141461005866331	0.202459650111843	0.164847412361832	1.56901855929446
CDM	-0.401114754287042	1.60149673184337	-0.987922897784903	-0.556768557060086	0.651097014623364	-2.31255918106693	-0.356413849225995	1.14282313042287	0.739408752763368	1.09107008009333	1.60149673184337	-1.95779925340944	0.273807753077785	-0.0208033948510321	0.155482744872917	-0.431361382399837	-1.65363382162772	-0.431361382399837	-0.240360606435921	0.183621057790663
CED	0.411154884626514	0.351492370953221	-1.24661052356711	0.487881283147801	1.02630310931174	-0.0578152327211749	1.6357578726613	0.0254272773144221	-0.697520398122158	1.20735960857556	-0.160163322877606	-1.16988555851303	1.11657276919127	-1.09107008009333	-0.915224535322045	-1.46668426941392	0.801615389700607	1.09949156453671	0.90821980511059	-0.709360961240266
CEI	-0.477493702756547	0.0624462446608918	0.0531854603773998	-1.33147229234053	-0.97297227527109	0.366282900191192	-0.38115399849948	0.529977908672818	1.4532646086429	-0.0161799571298331	1.07445518941556	1.82041880210101	0.216635531873004	0.987922897784903	0.0578152327211751	1.10799175722483	-0.356413849225995	-0.317271837935359	0.529977908672818	-0.801615389700607
CET	-0.776372943684694	-0.7577614203553	1.09949156453671	0.416190471511842	-1.09949156453671	1.04208545617778	-0.361343975404039	0.327009535450762	-0.273807753077785	-0.519368320036788	0.226110187184576	2.19555850201637	-0.108846662300353	2.14676625762727	2.06220139293306	-1.40203886174807	0.421236634030344	1.92730276908461	-1.53811587201348	-2.25021621287546
CGE	-0.551378982920077	-0.929370529081036	1.35424889402161	-0.436440322051027	-0.240360606435921	1.19783304618209	-0.331889979056195	-0.814429750182111	-0.0670785962343327	-0.188324339375464	-0.487881283147801	0.0161799571298331	-1.2366186928866	0.25466000710129	0.221370375488073	-2.74813429738551	-0.118151723225211	0.0485568277783676	-0.508816874637437	0.0485568277783676
CGG	0.745498374715922	0.0763477194581177	0.606036450750844	-0.230855084109714	0.703428352120604	0.487881283147801	-0.322136868433913	-0.0902639649211258	0.514085442961773	0.508816874637437	0.230855084109714	0.0856234070086263	-0.0949064674731112	1.41449945736515	0.679940422437343	1.20735960857556	1.04208545617778	1.73101777729438	0.431361382399837	1.77394696914878
CGL	-1.12523679619429	-0.776372943684694	1.46668426941392	0.0531854603773998	-0.307564133079395	-0.0670785962343327	-1.42718363271383	-0.936513704648091	-1.77394696914878	-1.58504865992564	0.0393025832515718	0.514085442961773	-1.5232002183973	0.356413849225995	0.211905540005459	-0.853704414667964	-1.11657276919127	-0.697520398122158	-0.411154884626514	-0.546005377638976
CGP	1.1339861234044	0.188324339375464	1.06625794667936	-0.288234347722842	1.18841397060267	-0.573035640562782	-0.341674763414337	-1.14282313042287	0.827379263767075	-0.245121470401313	0.341674763414337	0.10419771391158	-0.0161799571298331	0.589455797849779	-0.0624462446608918	1.32033860534373	0.540647492610069	-0.0254272773144222	0.922274462633003	1.5232002183973
CGQ	-0.808005984731101	-0.901259356808879	2.74813429738551	-0.197743523287746	-0.38115399849948	-0.406129701979744	-1.26697656409516	-1.69106041213994	-1.41449945736515	-1.36590542698986	-1.37775056551561	-0.197743523287746	-1.44010167491054	-0.567596626856915	-0.371230775958935	0.043929235244272	-1.48037338617847	-1.21699702417525	-0.193031790572725	-0.141461005866331
CHG	0.685776829459027	0.0578152327211751	0.697520398122158	-1.42718363271383	-0.421236634030344	1.05007479676995	-0.833906286632222	0.211905540005459	-0.487881283147801	1.0341620836448	-0.141461005866331	0.776372943684694	-0.273807753077785	1.34277351932277	0.366282900191192	1.67205437282744	-0.351492370953221	2.10260593706893	0.297885327338811	0.193031790572725
CHP	0.043929235244272	0.0856234070086263	1.44010167491054	-0.551378982920077	0.341674763414337	-0.38115399849948	-0.524665732044466	-0.278610140823779	0.56217435274709	-1.20735960857556	0.421236634030344	3.04780302359594	-0.0763477194581177	-0.302721185351759	-0.150805570696377	-0.721301822577589	-1.50861594454147	-2.31255918106693	-0.221370375488073	-0.456870753568262
CHR	1.6357578726613	1.4532646086429	-1.79669793543813	1.32033860534373	2.10260593706893	-0.606036450750844	1.58504865992564	-1.50861594454147	-1.35424889402161	1.12523679619429	-0.715318642694748	0.136793402500047	1.5232002183973	-1.44010167491054	-1.4943456748627	0.174226559146906	-0.38115399849948	1.05007479676995	0.958236029694311	0.0578152327211751
CHT	-1.41449945736515	-0.293056425551105	0.493094811141767	-0.639710950695256	-1.28788212515846	-0.226110187184576	-0.715318642694748	0.827379263767075	1.16077020710291	-0.293056425551105	-0.155482744872917	-0.226110187184576	-0.867091064342285	1.15175029665975	1.09107008009333	-1.0341620836448	-0.674127085341076	-1.67205437282744	-1.08272527320316	-0.221370375488073
CIR	0.293056425551106	1.27735956224483	-0.386129658715449	1.29854925338056	0.288234347722842	-0.150805570696377	0.164847412361832	0.0485568277783676	-1.89850002602006	0.202459650111843	-1.07445518941556	-0.307564133079395	0.356413849225995	-1.04208545617778	-1.07445518941556	-0.230855084109714	-0.887467773206314	-1.20735960857556	-0.307564133079395	0.351492370953221
CKH	1.07445518941556	-0.169535121527761	-0.31241430526481	-1.29854925338056	-0.583964953624621	0.645393523798251	-0.48268098264514	-1.75207880523408	0.411154884626514	-2.10260593706893	-0.451745574395298	-1.58504865992564	0.169535121527761	-0.578491659448401	0.943704988413798	0.278610140823779	-1.71069771654512	0.122808042374242	0.703428352120604	0.207180284342776
CKI	0.141461005866331	0.307564133079395	-0.264221770667519	-1.24661052356711	-0.341674763414337	-0.639710950695256	-0.709360961240266	-0.431361382399837	0.556768557060086	-0.795257365951611	0.25943792390388	-0.0485568277783674	0.361343975404039	-0.0023113236574057	1.19783304618209	0.0531854603773998	-0.679940422437343	-0.346579391510708	0.302721185351759	0.840469030493827
CLD	-0.7577614203553	-0.183621057790663	-0.155482744872917	-0.169535121527761	-1.30936622275783	-0.929370529081036	0.396109874324842	1.77394696914878	-0.943704988413798	0.197743523287746	1.28788212515846	-0.727310936136474	-0.0208033948510321	0.770139493984983	0.733346428057981	-0.366282900191192	-0.709360961240266	-0.691636690647132	-0.583964953624621	-0.611600340136845
CLG	-0.371230775958935	-0.297885327338811	0.922274462633003	1.55338179208514	-0.431361382399837	-0.249887896770684	-1.0341620836448	-0.141461005866331	-0.376187756786096	-1.73101777729438	-0.936513704648091	-0.317271837935359	-0.645393523798251	-0.0346767724179257	0.25943792390388	-0.31241430526481	-0.451745574395298	-1.17909916608271	0.462007961827509	-1.26697656409516
CLT	-0.297885327338811	-0.801615389700607	1.69106041213994	-0.703428352120604	-0.685776829459027	1.89850002602006	-1.1339861234044	0.745498374715922	1.17909916608271	-1.50861594454147	-0.240360606435921	0.245121470401313	-1.40203886174807	1.4532646086429	0.833906286632222	0.995481629333983	-0.880634932625584	-0.283418962782454	-1.36590542698986	-0.401114754287042
CMC	-0.860378466661158	0.697520398122158	-1.22674881973321	0.770139493984983	1.00309766947139	-0.396109874324842	0.020803394851032	1.09107008009333	1.22674881973321	1.1339861234044	0.283418962782454	-1.79669793543813	1.6357578726613	-2.14676625762727	-1.56901855929446	1.87119122949614	2.74813429738551	2.25021621287547	0.995481629333983	0.221370375488073
CMD	1.89850002602006	0.346579391510708	-2.10260593706893	1.35424889402161	1.67205437282744	-0.297885327338811	0.703428352120604	0.840469030493827	1.53811587201348	1.10799175722483	0.950945409769139	0.0069340203633795	3.04780302359594	-1.67205437282744	-1.01077234243093	1.44010167491054	2.58698854596876	2.74813429738551	1.61838985178983	-0.48268098264514
CMI	0.302721185351759	0.915224535322045	-0.645393523798251	1.84521055541774	0.278610140823779	-0.141461005866331	1.36590542698986	0.0949064674731112	-1.05813173174183	-0.11349796436547	0.487881283147801	-1.99023333826352	1.18841397060267	-1.12523679619429	-0.656821764653751	1.21699702417525	0.594964471653896	0.535305083204834	-0.943704988413798	0.411154884626514
CMM	-0.97297227527109	-0.503562392301424	1.5232002183973	-0.346579391510708	-0.0023113236574057	1.5232002183973	-1.25672838638574	0.782636707108169	1.73101777729438	0.0115568652502283	0.269011671884843	1.55338179208514	-0.827379263767075	1.26697656409516	1.4532646086429	-0.25943792390388	0.97297227527109	-0.240360606435921	-2.31255918106693	-0.25943792390388
CMP	0.498321776527057	0.639710950695256	-0.662568121997894	0.703428352120604	0.685776829459027	-1.69106041213994	2.10260593706893	1.09949156453671	0.0624462446608918	0.583964953624621	-0.0578152327211749	-1.4943456748627	1.65363382162772	-0.922274462633003	-0.733346428057981	-1.09949156453671	1.22674881973321	0.302721185351759	0.901259356808879	-0.519368320036788
CMQ	0.38115399849948	0.995481629333983	0.020803394851032	0.583964953624621	0.827379263767075	-1.92730276908461	2.31255918106693	0.600491259466874	-0.662568121997894	-0.211905540005459	-0.514085442961773	-1.53811587201348	1.24661052356711	-0.867091064342285	-0.929370529081036	-0.980420193313882	-0.202459650111843	-0.546005377638976	0.987922897784903	-0.674127085341076
CNT	-1.01077234243093	-0.426293545737194	0.782636707108169	0.341674763414337	-2.58698854596876	0.0995510164407732	-0.451745574395298	0.567596626856915	0.589455797849779	-0.894342301031848	-0.346579391510708	-0.535305083204834	-1.05007479676995	1.27735956224483	0.880634932625584	-1.12523679619429	0.164847412361832	-1.73101777729438	-0.498321776527057	-0.178921834578924
CPC	0.207180284342776	0.943704988413798	-0.396109874324842	1.10799175722483	1.22674881973321	-0.63404896027201	0.63404896027201	1.06625794667936	0.0902639649211258	0.164847412361832	0.709360961240266	-0.273807753077785	1.58504865992564	-0.230855084109714	-0.709360961240266	0.118151723225211	-0.508816874637437	-0.327009535450762	0.0995510164407732	0.567596626856915
CPL	-1.40203886174807	-0.0115568652502283	-0.10419771391158	-0.366282900191192	0.0717123876811314	-0.411154884626514	-0.221370375488073	0.164847412361832	0.376187756786096	0.293056425551106	0.733346428057981	1.5232002183973	-0.269011671884843	0.174226559146906	-0.278610140823779	-0.0624462446608918	0.293056425551106	-0.155482744872917	-0.366282900191192	0.472319239554667
CQC	-0.950945409769138	-0.880634932625584	0.0902639649211258	-1.77394696914878	-1.36590542698986	1.71069771654512	-0.487881283147801	-0.519368320036788	0.529977908672818	-1.48037338617847	0.278610140823779	0.535305083204834	-0.662568121997894	1.67205437282744	0.980420193313882	-0.118151723225211	-0.269011671884843	0.456870753568262	0.202459650111843	-0.697520398122158
CQI	-0.10419771391158	-1.71069771654512	-0.498321776527057	-1.69106041213994	-0.691636690647132	0.477493702756547	-0.25943792390388	-1.32033860534373	0.639710950695256	-0.529977908672818	-1.11657276919127	-0.25466000710129	-0.97297227527109	-0.0809846922547478	0.524665732044466	-0.0161799571298331	0.583964953624621	0.160163322877606	0.44153054504322	1.11657276919127
CQN	-1.04208545617778	0.178921834578924	-0.995481629333983	-0.221370375488073	0.188324339375464	-0.519368320036788	0.8208873000614	0.936513704648091	-0.155482744872917	0.721301822577588	0.56217435274709	1.69106041213994	0.833906286632222	0.108846662300353	-0.685776829459027	-0.141461005866331	-0.431361382399837	-0.0531854603773996	0.108846662300353	0.853704414667964
CQS	-0.426293545737194	0.965577942104941	-0.929370529081036	1.05007479676995	-0.376187756786096	-1.71069771654512	-0.622785418435346	0.583964953624621	-0.0578152327211749	0.622785418435346	-0.31241430526481	-0.782636707108169	-0.451745574395298	-0.7577614203553	0.0115568652502283	-0.122808042374242	-0.0670785962343327	-1.26697656409516	-0.0346767724179257	0.155482744872917
CRA	-1.16988555851303	-0.0624462446608918	-2.14676625762727	0.043929235244272	0.7577614203553	-2.25021621287546	0.472319239554667	1.82041880210101	0.0485568277783676	-1.01077234243093	-0.278610140823779	-0.514085442961773	1.53811587201348	-0.987922897784903	-0.727310936136474	0.7577614203553	0.235605184246378	-0.493094811141767	0.662568121997894	-0.322136868433913
SACE_MAB	0.709360961240266	0.770139493984983	-0.639710950695256	1.27735956224483	1.08272527320316	-0.376187756786096	1.35424889402161	0.197743523287746	-0.0346767724179257	1.07445518941556	0.48268098264514	0.833906286632222	0.535305083204834	0.211905540005459	0.14613169322905	-1.22674881973321	0.628407223748622	0.656821764653751	0.645393523798251	1.95779925340944
SACE_MAL	1.24661052356711	0.193031790572725	-0.406129701979744	-1.27735956224483	-0.600491259466874	0.472319239554667	-0.0717123876811314	0.14613169322905	-0.141461005866331	-0.193031790572725	1.79669793543813	-0.847068174287293	0.043929235244272	-0.174226559146906	0.361343975404039	1.38979223120839	-0.840469030493827	0.703428352120604	-0.0995510164407733	0.514085442961773
SACE_YAK	0.456870753568262	0.0115568652502283	0.376187756786096	-0.188324339375464	0.519368320036788	0.709360961240266	0.10419771391158	-1.58504865992564	-0.132128777500757	0.651097014623364	0.235605184246378	-0.980420193313882	-0.396109874324842	-0.136793402500046	-0.0115568652502283	0.202459650111843	0.127467025700253	0.0856234070086263	-1.42718363271383	0.668336441580649
SACE_YAW	-2.10260593706893	-2.58698854596876	0.10419771391158	3.04780302359594	-1.17909916608271	-2.74813429738551	-0.679940422437343	-0.0254272773144222	-2.58698854596876	-0.833906286632222	-2.58698854596876	-2.47375281825758	-0.317271837935359	-2.02490712555494	-1.87119122949614	-0.269011671884843	0.278610140823779	-0.193031790572725	-1.99023333826352	-2.31255918106693
SACE_YAX	0.508816874637437	-1.87119122949614	-3.04780302359594	1.60149673184337	2.74813429738551	-2.10260593706893	0.529977908672818	0.317271837935359	-2.47375281825758	2.06220139293306	1.16988555851303	-0.606036450750844	1.92730276908461	-1.73101777729438	-1.58504865992564	-0.668336441580649	3.04780302359594	2.47375281825758	2.58698854596876	0.230855084109714
SACE_YBL	-0.431361382399837	-0.351492370953221	-0.431361382399837	-0.441530545043221	-0.245121470401313	0.160163322877606	0.11349796436547	0.980420193313882	0.436440322051027	-0.150805570696377	0.639710950695256	0.230855084109714	0.141461005866331	0.535305083204834	0.0856234070086263	0.351492370953221	-0.462007961827508	-0.594964471653896	-0.87384296154877	0.995481629333983
SACE_YBU	-0.943704988413798	-1.01077234243093	2.14676625762727	0.132128777500757	-0.416190471511842	-0.600491259466874	-1.09107008009333	-0.685776829459027	0.421236634030344	-0.922274462633003	-1.36590542698986	-0.853704414667964	-2.25021621287546	0.0346767724179256	-0.25466000710129	-1.36590542698986	-0.589455797849779	-1.92730276908461	-0.0717123876811314	0.426293545737194
SACE_YBX	-0.929370529081036	-1.16988555851303	-1.07445518941556	-0.965577942104941	0.136793402500047	1.1339861234044	0.376187756786096	0.366282900191192	-0.472319239554667	0.827379263767075	1.87119122949614	-0.0393025832515716	0.727310936136474	0.733346428057981	0.226110187184576	0.322136868433913	-0.628407223748622	0.987922897784903	-1.0341620836448	1.06625794667936
SACE_YCG	-0.733346428057981	-0.396109874324842	0.847068174287293	-0.211905540005459	0.249887896770684	-0.366282900191192	-1.02630310931174	0.245121470401313	-0.193031790572725	-1.40203886174807	0.155482744872917	0.801615389700607	0.264221770667519	-0.11349796436547	0.376187756786096	-0.679940422437343	0.132128777500757	-1.35424889402161	-0.733346428057981	-0.0949064674731112
XTRA_DGX	0.477493702756547	1.84521055541774	-2.47375281825758	0.827379263767075	1.99023333826352	-1.82041880210101	0.827379263767075	2.06220139293306	0.366282900191192	1.26697656409516	2.47375281825758	1.4532646086429	2.58698854596876	-1.21699702417525	-1.1339861234044	0.0856234070086263	1.38979223120839	1.09107008009333	2.31255918106693	0.341674763414337
XTRA_DHD	0.915224535322045	0.216635531873004	-0.493094811141767	-0.371230775958935	0.0763477194581177	-0.0995510164407733	-0.3911148968825	-1.82041880210101	-0.416190471511842	1.16988555851303	0.288234347722842	-0.31241430526481	0.10419771391158	-0.0531854603773996	-0.63404896027201	1.14282313042287	0.980420193313882	1.40203886174807	-0.546005377638976	1.09107008009333
XTRA_DHE	0.193031790572725	0.376187756786096	1.4943456748627	0.0717123876811314	0.396109874324842	-0.0717123876811314	-0.366282900191192	-1.05007479676995	0.651097014623364	0.840469030493827	-0.922274462633003	-1.37775056551561	-0.0439292352442719	-0.606036450750844	0.169535121527761	-1.84521055541774	-0.0995510164407733	0.020803394851032	0.540647492610069	-1.61838985178983
XTRA_DHO	-0.814429750182111	-0.317271837935359	0.216635531873004	-0.922274462633003	-1.65363382162772	-1.16077020710291	-1.14282313042287	0.795257365951611	0.0763477194581177	-0.943704988413798	-0.727310936136474	-0.160163322877606	-0.514085442961773	0.915224535322045	0.628407223748622	-0.456870753568262	-2.02490712555494	-2.14676625762727	-0.283418962782454	-1.4532646086429
XTRA_FFW	-1.11657276919127	0.356413849225995	0.639710950695256	0.493094811141767	0.235605184246378	-1.89850002602006	0.336778340733777	1.92730276908461	1.82041880210101	-0.456870753568262	-0.441530545043221	-1.48037338617847	2.06220139293306	0.331889979056195	1.89850002602006	1.25672838638574	-0.416190471511842	-0.211905540005459	0.679940422437343	0.745498374715922
XTRA_FGI	-0.0949064674731112	0.656821764653751	0.867091064342285	0.283418962782454	0.0393025832515718	-0.589455797849779	-0.249887896770684	1.01077234243093	0.995481629333983	1.50861594454147	1.24661052356711	-0.915224535322045	0.235605184246378	1.56901855929446	1.27735956224483	1.1339861234044	-1.44010167491054	-1.61838985178983	1.16988555851303	0.867091064342285
XTRA_FHA	-0.519368320036788	-0.216635531873004	-0.980420193313882	1.41449945736515	0.48268098264514	-1.53811587201348	0.958236029694311	1.61838985178983	0.160163322877606	1.48037338617847	1.33147229234053	1.00309766947139	1.67205437282744	-0.462007961827508	0.462007961827509	0.188324339375464	0.745498374715922	0.0717123876811314	1.5232002183973	-0.441530545043221
XTRA_FHC	-0.498321776527057	0.235605184246378	-1.18841397060267	1.42718363271383	1.44010167491054	-0.950945409769138	0.887467773206314	2.19555850201637	0.197743523287746	1.55338179208514	0.600491259466874	0.867091064342285	1.56901855929446	-1.01077234243093	-0.108846662300353	-0.0531854603773996	2.14676625762727	-0.0485568277783674	1.60149673184337	-0.371230775958935
XTRA_FHD	-0.0578152327211749	-0.188324339375464	0.0023113236574057	0.278610140823779	1.41449945736515	-0.795257365951611	0.90821980511059	-0.132128777500757	-0.462007961827508	0.193031790572725	0.0531854603773998	-1.41449945736515	0.685776829459027	-0.611600340136845	-0.376187756786096	-0.90821980511059	0.551378982920077	0.197743523287746	0.487881283147801	-1.44010167491054
XTRA_FHE	0.0393025832515718	1.36590542698986	-0.63404896027201	1.24661052356711	1.95779925340944	-0.987922897784903	1.73101777729438	0.645393523798251	-1.34277351932277	1.33147229234053	-0.0208033948510321	-1.29854925338056	2.10260593706893	-0.297885327338811	0.160163322877606	0.141461005866331	0.376187756786096	0.662568121997894	1.89850002602006	-0.958236029694311
XTRA_FHG	-0.411154884626514	1.28788212515846	-1.44010167491054	1.16077020710291	1.89850002602006	-1.6357578726613	0.651097014623364	1.6357578726613	-1.24661052356711	1.69106041213994	-0.503562392301424	-0.416190471511842	2.74813429738551	-1.10799175722483	0.371230775958935	1.07445518941556	1.05813173174183	-0.540647492610069	1.99023333826352	-1.04208545617778
XTRA_FHK	0.14613169322905	0.628407223748622	-0.351492370953221	-0.915224535322045	0.770139493984983	-1.10799175722483	-0.178921834578924	1.15175029665975	0.524665732044466	0.656821764653751	2.58698854596876	-0.361343975404039	0.639710950695256	0.386129658715449	1.20735960857556	0.302721185351759	1.16077020710291	-0.269011671884843	1.01850701714109	1.20735960857556
XTRA_FHL	0.519368320036788	0.467157391991122	0.795257365951611	-0.245121470401313	1.01850701714109	-0.546005377638976	-0.668336441580649	0.235605184246378	1.89850002602006	0.426293545737194	2.19555850201637	0.727310936136474	0.446632234104392	0.936513704648091	0.827379263767075	1.4943456748627	0.600491259466874	-0.183621057790663	0.366282900191192	-0.396109874324842
XTRA_FHM	-0.514085442961773	1.05813173174183	0.0393025832515718	1.01850701714109	-0.132128777500757	0.0531854603773998	-0.589455797849779	2.74813429738551	1.44010167491054	2.19555850201637	2.25021621287547	0.221370375488073	0.0624462446608918	2.06220139293306	3.04780302359594	1.0341620836448	-0.207180284342776	-0.293056425551105	-0.10419771391158	-1.22674881973321
